treatment,seed,date,avg_market_price,avg_price_increase,total_consumer_payment_increase,avg_load,prompt_profit_minus_compliance,mean_reasoning_profit_minus_compliance
tarj_aggressive_profit_max,5,2020-07-01,101.98269632716666,67.80334267216666,10343473.828822682,5157.7625,0.1473416596838563,0.056578156510192525
tarj_aggressive_profit_max,3,2020-07-05,83.386681119125,50.676858591625006,7252017.723904334,4974.675,0.1473416596838563,0.08347964495363372
tarj_aggressive_profit_max,4,2020-07-07,73.566015233625,44.15676642112499,5666915.612201763,4619.287499999999,0.1473416596838563,0.06510387033080428
tarj_aggressive_profit_max,4,2020-07-05,75.37824197591667,42.668419448416664,6178358.662820741,4974.675,0.1473416596838563,0.07345142667722968
tarj_aggressive_profit_max,4,2020-07-04,96.7690806695,62.108197636999996,9522565.206388237,5193.141666666666,0.1473416596838563,0.059974549764842844
tarj_aggressive_profit_max,4,2020-07-03,116.969948298,80.5361690105,12799535.266536882,5337.145833333333,0.1473416596838563,0.0463871391590251
tarj_aggressive_profit_max,4,2020-07-02,108.94081440424999,73.13644082175,11586577.747106992,5265.720833333334,0.1473416596838563,0.07112925741759615
tarj_aggressive_profit_max,4,2020-07-01,99.32690950675,65.14755585175,10013395.35228924,5157.7625,0.1473416596838563,0.05252560335275468
tarj_aggressive_profit_max,3,2020-07-07,77.22336619400001,47.814117381500004,6203572.960320421,4619.287499999999,0.1473416596838563,0.06958028215805526
tarj_aggressive_profit_max,4,2020-07-06,76.48923285875,44.23421507125,6363492.510479758,5019.170833333333,0.1473416596838563,0.0642665032933281
tarj_aggressive_profit_max,1,2020-07-01,109.888397164625,75.709043509625,11483882.63983012,5157.7625,0.1473416596838563,0.0642988039616581
