round,datetime,date,year,month,day,day_of_week,hour,season,original_load_mw,load_scale,load_mw,load_type
1,2020-07-01 00:00:00,2020-07-01,2020,7,1,Wednesday,1,summer,4097.411676,0.95,3892.5,hourly_chronological
2,2020-07-01 01:00:00,2020-07-01,2020,7,1,Wednesday,2,summer,3932.7850479999997,0.95,3736.1,hourly_chronological
3,2020-07-01 02:00:00,2020-07-01,2020,7,1,Wednesday,3,summer,3829.1566080000002,0.95,3637.7,hourly_chronological
4,2020-07-01 03:00:00,2020-07-01,2020,7,1,Wednesday,4,summer,3834.53529,0.95,3642.8,hourly_chronological
5,2020-07-01 04:00:00,2020-07-01,2020,7,1,Wednesday,5,summer,3893.9753800000003,0.95,3699.3,hourly_chronological
6,2020-07-01 05:00:00,2020-07-01,2020,7,1,Wednesday,6,summer,4097.067312,0.95,3892.2,hourly_chronological
7,2020-07-01 06:00:00,2020-07-01,2020,7,1,Wednesday,7,summer,4493.8047320000005,0.95,4269.1,hourly_chronological
8,2020-07-01 07:00:00,2020-07-01,2020,7,1,Wednesday,8,summer,4916.666213,0.95,4670.8,hourly_chronological
9,2020-07-01 08:00:00,2020-07-01,2020,7,1,Wednesday,9,summer,5346.580481999999,0.95,5079.3,hourly_chronological
10,2020-07-01 09:00:00,2020-07-01,2020,7,1,Wednesday,10,summer,5736.2602449999995,0.95,5449.4,hourly_chronological
11,2020-07-01 10:00:00,2020-07-01,2020,7,1,Wednesday,11,summer,6105.504744,0.95,5800.2,hourly_chronological
12,2020-07-01 11:00:00,2020-07-01,2020,7,1,Wednesday,12,summer,6394.882439,0.95,6075.1,hourly_chronological
13,2020-07-01 12:00:00,2020-07-01,2020,7,1,Wednesday,13,summer,6655.911659,0.95,6323.1,hourly_chronological
14,2020-07-01 13:00:00,2020-07-01,2020,7,1,Wednesday,14,summer,6840.485697999999,0.95,6498.5,hourly_chronological
15,2020-07-01 14:00:00,2020-07-01,2020,7,1,Wednesday,15,summer,6988.459778999999,0.95,6639.0,hourly_chronological
16,2020-07-01 15:00:00,2020-07-01,2020,7,1,Wednesday,16,summer,6976.4804,0.95,6627.7,hourly_chronological
17,2020-07-01 16:00:00,2020-07-01,2020,7,1,Wednesday,17,summer,6789.690828999999,0.95,6450.2,hourly_chronological
18,2020-07-01 17:00:00,2020-07-01,2020,7,1,Wednesday,18,summer,6525.309914,0.95,6199.0,hourly_chronological
19,2020-07-01 18:00:00,2020-07-01,2020,7,1,Wednesday,19,summer,6218.610094,0.95,5907.7,hourly_chronological
20,2020-07-01 19:00:00,2020-07-01,2020,7,1,Wednesday,20,summer,6123.284254,0.95,5817.1,hourly_chronological
21,2020-07-01 20:00:00,2020-07-01,2020,7,1,Wednesday,21,summer,5858.1735100000005,0.95,5565.3,hourly_chronological
22,2020-07-01 21:00:00,2020-07-01,2020,7,1,Wednesday,22,summer,5353.959199,0.95,5086.3,hourly_chronological
23,2020-07-01 22:00:00,2020-07-01,2020,7,1,Wednesday,23,summer,4847.090749999999,0.95,4604.7,hourly_chronological
24,2020-07-01 23:00:00,2020-07-01,2020,7,1,Wednesday,24,summer,4445.482757,0.95,4223.2,hourly_chronological
25,2020-07-02 00:00:00,2020-07-02,2020,7,2,Thursday,1,summer,4169.753474,0.95,3961.3,hourly_chronological
26,2020-07-02 01:00:00,2020-07-02,2020,7,2,Thursday,2,summer,3967.102986,0.95,3768.7,hourly_chronological
27,2020-07-02 02:00:00,2020-07-02,2020,7,2,Thursday,3,summer,3839.131605,0.95,3647.2,hourly_chronological
28,2020-07-02 03:00:00,2020-07-02,2020,7,2,Thursday,4,summer,3825.813341,0.95,3634.5,hourly_chronological
29,2020-07-02 04:00:00,2020-07-02,2020,7,2,Thursday,5,summer,3856.9854829999995,0.95,3664.1,hourly_chronological
30,2020-07-02 05:00:00,2020-07-02,2020,7,2,Thursday,6,summer,4038.018682,0.95,3836.1,hourly_chronological
31,2020-07-02 06:00:00,2020-07-02,2020,7,2,Thursday,7,summer,4442.735549,0.95,4220.6,hourly_chronological
32,2020-07-02 07:00:00,2020-07-02,2020,7,2,Thursday,8,summer,4909.014334,0.95,4663.6,hourly_chronological
33,2020-07-02 08:00:00,2020-07-02,2020,7,2,Thursday,9,summer,5364.591817,0.95,5096.4,hourly_chronological
34,2020-07-02 09:00:00,2020-07-02,2020,7,2,Thursday,10,summer,5771.645751,0.95,5483.1,hourly_chronological
35,2020-07-02 10:00:00,2020-07-02,2020,7,2,Thursday,11,summer,6151.072557,0.95,5843.5,hourly_chronological
36,2020-07-02 11:00:00,2020-07-02,2020,7,2,Thursday,12,summer,6478.3364599999995,0.95,6154.4,hourly_chronological
37,2020-07-02 12:00:00,2020-07-02,2020,7,2,Thursday,13,summer,6789.3734540000005,0.95,6449.9,hourly_chronological
38,2020-07-02 13:00:00,2020-07-02,2020,7,2,Thursday,14,summer,7041.1900080000005,0.95,6689.1,hourly_chronological
39,2020-07-02 14:00:00,2020-07-02,2020,7,2,Thursday,15,summer,7215.371036999999,0.95,6854.6,hourly_chronological
40,2020-07-02 15:00:00,2020-07-02,2020,7,2,Thursday,16,summer,7251.272859999999,0.95,6888.7,hourly_chronological
41,2020-07-02 16:00:00,2020-07-02,2020,7,2,Thursday,17,summer,7125.823429,0.95,6769.5,hourly_chronological
42,2020-07-02 17:00:00,2020-07-02,2020,7,2,Thursday,18,summer,6767.00022,0.95,6428.7,hourly_chronological
43,2020-07-02 18:00:00,2020-07-02,2020,7,2,Thursday,19,summer,6461.919973,0.95,6138.8,hourly_chronological
44,2020-07-02 19:00:00,2020-07-02,2020,7,2,Thursday,20,summer,6333.835448,0.95,6017.1,hourly_chronological
45,2020-07-02 20:00:00,2020-07-02,2020,7,2,Thursday,21,summer,6043.942643,0.95,5741.7,hourly_chronological
46,2020-07-02 21:00:00,2020-07-02,2020,7,2,Thursday,22,summer,5589.04224,0.95,5309.6,hourly_chronological
47,2020-07-02 22:00:00,2020-07-02,2020,7,2,Thursday,23,summer,5006.144911,0.95,4755.8,hourly_chronological
48,2020-07-02 23:00:00,2020-07-02,2020,7,2,Thursday,24,summer,4589.809946,0.95,4360.3,hourly_chronological
49,2020-07-03 00:00:00,2020-07-03,2020,7,3,Friday,1,summer,4306.036021,0.95,4090.7,hourly_chronological
50,2020-07-03 01:00:00,2020-07-03,2020,7,3,Friday,2,summer,4104.653204,0.95,3899.4,hourly_chronological
51,2020-07-03 02:00:00,2020-07-03,2020,7,3,Friday,3,summer,3963.411131,0.95,3765.2,hourly_chronological
52,2020-07-03 03:00:00,2020-07-03,2020,7,3,Friday,4,summer,3936.453539,0.95,3739.6,hourly_chronological
53,2020-07-03 04:00:00,2020-07-03,2020,7,3,Friday,5,summer,3942.6643240000003,0.95,3745.5,hourly_chronological
54,2020-07-03 05:00:00,2020-07-03,2020,7,3,Friday,6,summer,4120.549786,0.95,3914.5,hourly_chronological
55,2020-07-03 06:00:00,2020-07-03,2020,7,3,Friday,7,summer,4523.4166510000005,0.95,4297.2,hourly_chronological
56,2020-07-03 07:00:00,2020-07-03,2020,7,3,Friday,8,summer,4959.026442,0.95,4711.1,hourly_chronological
57,2020-07-03 08:00:00,2020-07-03,2020,7,3,Friday,9,summer,5438.7940149999995,0.95,5166.9,hourly_chronological
58,2020-07-03 09:00:00,2020-07-03,2020,7,3,Friday,10,summer,5857.617898,0.95,5564.7,hourly_chronological
59,2020-07-03 10:00:00,2020-07-03,2020,7,3,Friday,11,summer,6246.033928000001,0.95,5933.7,hourly_chronological
60,2020-07-03 11:00:00,2020-07-03,2020,7,3,Friday,12,summer,6573.630783,0.95,6244.9,hourly_chronological
61,2020-07-03 12:00:00,2020-07-03,2020,7,3,Friday,13,summer,6848.300977000001,0.95,6505.9,hourly_chronological
62,2020-07-03 13:00:00,2020-07-03,2020,7,3,Friday,14,summer,7068.66032,0.95,6715.2,hourly_chronological
63,2020-07-03 14:00:00,2020-07-03,2020,7,3,Friday,15,summer,7219.968438,0.95,6859.0,hourly_chronological
64,2020-07-03 15:00:00,2020-07-03,2020,7,3,Friday,16,summer,7258.618407999999,0.95,6895.7,hourly_chronological
65,2020-07-03 16:00:00,2020-07-03,2020,7,3,Friday,17,summer,7140.642194,0.95,6783.6,hourly_chronological
66,2020-07-03 17:00:00,2020-07-03,2020,7,3,Friday,18,summer,6836.089392,0.95,6494.3,hourly_chronological
67,2020-07-03 18:00:00,2020-07-03,2020,7,3,Friday,19,summer,6508.892843,0.95,6183.4,hourly_chronological
68,2020-07-03 19:00:00,2020-07-03,2020,7,3,Friday,20,summer,6313.9663630000005,0.95,5998.3,hourly_chronological
69,2020-07-03 20:00:00,2020-07-03,2020,7,3,Friday,21,summer,6061.359165,0.95,5758.3,hourly_chronological
70,2020-07-03 21:00:00,2020-07-03,2020,7,3,Friday,22,summer,5659.046965,0.95,5376.1,hourly_chronological
71,2020-07-03 22:00:00,2020-07-03,2020,7,3,Friday,23,summer,5165.741492,0.95,4907.5,hourly_chronological
72,2020-07-03 23:00:00,2020-07-03,2020,7,3,Friday,24,summer,4779.804298,0.95,4540.8,hourly_chronological
73,2020-07-04 00:00:00,2020-07-04,2020,7,4,Saturday,1,summer,4452.653807000001,0.95,4230.0,hourly_chronological
74,2020-07-04 01:00:00,2020-07-04,2020,7,4,Saturday,2,summer,4212.72017,0.95,4002.1,hourly_chronological
75,2020-07-04 02:00:00,2020-07-04,2020,7,4,Saturday,3,summer,4028.5600440000003,0.95,3827.1,hourly_chronological
76,2020-07-04 03:00:00,2020-07-04,2020,7,4,Saturday,4,summer,3923.2745170000003,0.95,3727.1,hourly_chronological
77,2020-07-04 04:00:00,2020-07-04,2020,7,4,Saturday,5,summer,3843.481343,0.95,3651.3,hourly_chronological
78,2020-07-04 05:00:00,2020-07-04,2020,7,4,Saturday,6,summer,3831.734298,0.95,3640.1,hourly_chronological
79,2020-07-04 06:00:00,2020-07-04,2020,7,4,Saturday,7,summer,4147.502030000001,0.95,3940.1,hourly_chronological
80,2020-07-04 07:00:00,2020-07-04,2020,7,4,Saturday,8,summer,4645.553532,0.95,4413.3,hourly_chronological
81,2020-07-04 08:00:00,2020-07-04,2020,7,4,Saturday,9,summer,5164.692758,0.95,4906.5,hourly_chronological
82,2020-07-04 09:00:00,2020-07-04,2020,7,4,Saturday,10,summer,5637.172461,0.95,5355.3,hourly_chronological
83,2020-07-04 10:00:00,2020-07-04,2020,7,4,Saturday,11,summer,6034.898201000001,0.95,5733.2,hourly_chronological
84,2020-07-04 11:00:00,2020-07-04,2020,7,4,Saturday,12,summer,6395.008091,0.95,6075.3,hourly_chronological
85,2020-07-04 12:00:00,2020-07-04,2020,7,4,Saturday,13,summer,6643.912463999999,0.95,6311.7,hourly_chronological
86,2020-07-04 13:00:00,2020-07-04,2020,7,4,Saturday,14,summer,6877.742122000001,0.95,6533.9,hourly_chronological
87,2020-07-04 14:00:00,2020-07-04,2020,7,4,Saturday,15,summer,6992.441391,0.95,6642.8,hourly_chronological
88,2020-07-04 15:00:00,2020-07-04,2020,7,4,Saturday,16,summer,6970.383188,0.95,6621.9,hourly_chronological
89,2020-07-04 16:00:00,2020-07-04,2020,7,4,Saturday,17,summer,6808.9589399999995,0.95,6468.5,hourly_chronological
90,2020-07-04 17:00:00,2020-07-04,2020,7,4,Saturday,18,summer,6593.100939999999,0.95,6263.4,hourly_chronological
91,2020-07-04 18:00:00,2020-07-04,2020,7,4,Saturday,19,summer,6310.943022000001,0.95,5995.4,hourly_chronological
92,2020-07-04 19:00:00,2020-07-04,2020,7,4,Saturday,20,summer,6193.2234339999995,0.95,5883.6,hourly_chronological
93,2020-07-04 20:00:00,2020-07-04,2020,7,4,Saturday,21,summer,5957.966012,0.95,5660.1,hourly_chronological
94,2020-07-04 21:00:00,2020-07-04,2020,7,4,Saturday,22,summer,5604.912093,0.95,5324.7,hourly_chronological
95,2020-07-04 22:00:00,2020-07-04,2020,7,4,Saturday,23,summer,5152.395318,0.95,4894.8,hourly_chronological
96,2020-07-04 23:00:00,2020-07-04,2020,7,4,Saturday,24,summer,4771.753015,0.95,4533.2,hourly_chronological
97,2020-07-05 00:00:00,2020-07-05,2020,7,5,Sunday,1,summer,4474.979379,0.95,4251.2,hourly_chronological
98,2020-07-05 01:00:00,2020-07-05,2020,7,5,Sunday,2,summer,4246.690724,0.95,4034.4,hourly_chronological
99,2020-07-05 02:00:00,2020-07-05,2020,7,5,Sunday,3,summer,4046.19643,0.95,3843.9,hourly_chronological
100,2020-07-05 03:00:00,2020-07-05,2020,7,5,Sunday,4,summer,3937.3603329999996,0.95,3740.5,hourly_chronological
101,2020-07-05 04:00:00,2020-07-05,2020,7,5,Sunday,5,summer,3820.304346,0.95,3629.3,hourly_chronological
102,2020-07-05 05:00:00,2020-07-05,2020,7,5,Sunday,6,summer,3759.745874,0.95,3571.8,hourly_chronological
103,2020-07-05 06:00:00,2020-07-05,2020,7,5,Sunday,7,summer,4016.199198,0.95,3815.4,hourly_chronological
104,2020-07-05 07:00:00,2020-07-05,2020,7,5,Sunday,8,summer,4451.724248,0.95,4229.1,hourly_chronological
105,2020-07-05 08:00:00,2020-07-05,2020,7,5,Sunday,9,summer,4905.184397999999,0.95,4659.9,hourly_chronological
106,2020-07-05 09:00:00,2020-07-05,2020,7,5,Sunday,10,summer,5324.581841,0.95,5058.4,hourly_chronological
107,2020-07-05 10:00:00,2020-07-05,2020,7,5,Sunday,11,summer,5679.136154,0.95,5395.2,hourly_chronological
108,2020-07-05 11:00:00,2020-07-05,2020,7,5,Sunday,12,summer,5946.31749,0.95,5649.0,hourly_chronological
109,2020-07-05 12:00:00,2020-07-05,2020,7,5,Sunday,13,summer,6248.80218,0.95,5936.4,hourly_chronological
110,2020-07-05 13:00:00,2020-07-05,2020,7,5,Sunday,14,summer,6430.84004,0.95,6109.3,hourly_chronological
111,2020-07-05 14:00:00,2020-07-05,2020,7,5,Sunday,15,summer,6535.49417,0.95,6208.7,hourly_chronological
112,2020-07-05 15:00:00,2020-07-05,2020,7,5,Sunday,16,summer,6530.571505,0.95,6204.0,hourly_chronological
113,2020-07-05 16:00:00,2020-07-05,2020,7,5,Sunday,17,summer,6479.946635,0.95,6155.9,hourly_chronological
114,2020-07-05 17:00:00,2020-07-05,2020,7,5,Sunday,18,summer,6277.161491,0.95,5963.3,hourly_chronological
115,2020-07-05 18:00:00,2020-07-05,2020,7,5,Sunday,19,summer,6014.989053,0.95,5714.2,hourly_chronological
116,2020-07-05 19:00:00,2020-07-05,2020,7,5,Sunday,20,summer,5950.560754,0.95,5653.0,hourly_chronological
117,2020-07-05 20:00:00,2020-07-05,2020,7,5,Sunday,21,summer,5746.957925000001,0.95,5459.6,hourly_chronological
118,2020-07-05 21:00:00,2020-07-05,2020,7,5,Sunday,22,summer,5214.6267419999995,0.95,4953.9,hourly_chronological
119,2020-07-05 22:00:00,2020-07-05,2020,7,5,Sunday,23,summer,4993.790577,0.95,4744.1,hourly_chronological
120,2020-07-05 23:00:00,2020-07-05,2020,7,5,Sunday,24,summer,4643.844303,0.95,4411.7,hourly_chronological
121,2020-07-06 00:00:00,2020-07-06,2020,7,6,Monday,1,summer,4382.1332,0.95,4163.0,hourly_chronological
122,2020-07-06 01:00:00,2020-07-06,2020,7,6,Monday,2,summer,4195.911267,0.95,3986.1,hourly_chronological
123,2020-07-06 02:00:00,2020-07-06,2020,7,6,Monday,3,summer,4071.5144499999997,0.95,3867.9,hourly_chronological
124,2020-07-06 03:00:00,2020-07-06,2020,7,6,Monday,4,summer,4035.947268,0.95,3834.1,hourly_chronological
125,2020-07-06 04:00:00,2020-07-06,2020,7,6,Monday,5,summer,4033.64201,0.95,3832.0,hourly_chronological
126,2020-07-06 05:00:00,2020-07-06,2020,7,6,Monday,6,summer,4073.40705,0.95,3869.7,hourly_chronological
127,2020-07-06 06:00:00,2020-07-06,2020,7,6,Monday,7,summer,4343.128562,0.95,4126.0,hourly_chronological
128,2020-07-06 07:00:00,2020-07-06,2020,7,6,Monday,8,summer,4718.791725,0.95,4482.9,hourly_chronological
129,2020-07-06 08:00:00,2020-07-06,2020,7,6,Monday,9,summer,5111.560100000001,0.95,4856.0,hourly_chronological
130,2020-07-06 09:00:00,2020-07-06,2020,7,6,Monday,10,summer,5507.109795,0.95,5231.8,hourly_chronological
131,2020-07-06 10:00:00,2020-07-06,2020,7,6,Monday,11,summer,5831.8491300000005,0.95,5540.3,hourly_chronological
132,2020-07-06 11:00:00,2020-07-06,2020,7,6,Monday,12,summer,6147.093194,0.95,5839.7,hourly_chronological
133,2020-07-06 12:00:00,2020-07-06,2020,7,6,Monday,13,summer,6348.465824,0.95,6031.0,hourly_chronological
134,2020-07-06 13:00:00,2020-07-06,2020,7,6,Monday,14,summer,6432.850485,0.95,6111.2,hourly_chronological
135,2020-07-06 14:00:00,2020-07-06,2020,7,6,Monday,15,summer,6459.708632,0.95,6136.7,hourly_chronological
136,2020-07-06 15:00:00,2020-07-06,2020,7,6,Monday,16,summer,6454.186091,0.95,6131.5,hourly_chronological
137,2020-07-06 16:00:00,2020-07-06,2020,7,6,Monday,17,summer,6393.547617,0.95,6073.9,hourly_chronological
138,2020-07-06 17:00:00,2020-07-06,2020,7,6,Monday,18,summer,6131.23322,0.95,5824.7,hourly_chronological
139,2020-07-06 18:00:00,2020-07-06,2020,7,6,Monday,19,summer,5894.049032,0.95,5599.3,hourly_chronological
140,2020-07-06 19:00:00,2020-07-06,2020,7,6,Monday,20,summer,5840.239323,0.95,5548.2,hourly_chronological
141,2020-07-06 20:00:00,2020-07-06,2020,7,6,Monday,21,summer,5657.288877,0.95,5374.4,hourly_chronological
142,2020-07-06 21:00:00,2020-07-06,2020,7,6,Monday,22,summer,5295.754271,0.95,5031.0,hourly_chronological
143,2020-07-06 22:00:00,2020-07-06,2020,7,6,Monday,23,summer,4892.929916,0.95,4648.3,hourly_chronological
144,2020-07-06 23:00:00,2020-07-06,2020,7,6,Monday,24,summer,4547.839438,0.95,4320.4,hourly_chronological
145,2020-07-07 00:00:00,2020-07-07,2020,7,7,Tuesday,1,summer,4293.777634,0.95,4079.1,hourly_chronological
146,2020-07-07 01:00:00,2020-07-07,2020,7,7,Tuesday,2,summer,4094.8147719999997,0.95,3890.1,hourly_chronological
147,2020-07-07 02:00:00,2020-07-07,2020,7,7,Tuesday,3,summer,3968.170615,0.95,3769.8,hourly_chronological
148,2020-07-07 03:00:00,2020-07-07,2020,7,7,Tuesday,4,summer,3874.9637919999996,0.95,3681.2,hourly_chronological
149,2020-07-07 04:00:00,2020-07-07,2020,7,7,Tuesday,5,summer,3820.5931849999997,0.95,3629.6,hourly_chronological
150,2020-07-07 05:00:00,2020-07-07,2020,7,7,Tuesday,6,summer,3778.1990189999997,0.95,3589.3,hourly_chronological
151,2020-07-07 06:00:00,2020-07-07,2020,7,7,Tuesday,7,summer,3899.917732,0.95,3704.9,hourly_chronological
152,2020-07-07 07:00:00,2020-07-07,2020,7,7,Tuesday,8,summer,4213.68436,0.95,4003.0,hourly_chronological
153,2020-07-07 08:00:00,2020-07-07,2020,7,7,Tuesday,9,summer,4623.856546,0.95,4392.7,hourly_chronological
154,2020-07-07 09:00:00,2020-07-07,2020,7,7,Tuesday,10,summer,4976.102349,0.95,4727.3,hourly_chronological
155,2020-07-07 10:00:00,2020-07-07,2020,7,7,Tuesday,11,summer,5314.738809,0.95,5049.0,hourly_chronological
156,2020-07-07 11:00:00,2020-07-07,2020,7,7,Tuesday,12,summer,5612.263222,0.95,5331.7,hourly_chronological
157,2020-07-07 12:00:00,2020-07-07,2020,7,7,Tuesday,13,summer,5786.341205,0.95,5497.0,hourly_chronological
158,2020-07-07 13:00:00,2020-07-07,2020,7,7,Tuesday,14,summer,5863.705965,0.95,5570.5,hourly_chronological
159,2020-07-07 14:00:00,2020-07-07,2020,7,7,Tuesday,15,summer,5879.494659999999,0.95,5585.5,hourly_chronological
160,2020-07-07 15:00:00,2020-07-07,2020,7,7,Tuesday,16,summer,5859.169668,0.95,5566.2,hourly_chronological
161,2020-07-07 16:00:00,2020-07-07,2020,7,7,Tuesday,17,summer,5809.904019,0.95,5519.4,hourly_chronological
162,2020-07-07 17:00:00,2020-07-07,2020,7,7,Tuesday,18,summer,5605.890986,0.95,5325.6,hourly_chronological
163,2020-07-07 18:00:00,2020-07-07,2020,7,7,Tuesday,19,summer,5351.426443,0.95,5083.9,hourly_chronological
164,2020-07-07 19:00:00,2020-07-07,2020,7,7,Tuesday,20,summer,5294.037298,0.95,5029.3,hourly_chronological
165,2020-07-07 20:00:00,2020-07-07,2020,7,7,Tuesday,21,summer,5102.477261999999,0.95,4847.4,hourly_chronological
166,2020-07-07 21:00:00,2020-07-07,2020,7,7,Tuesday,22,summer,4895.730725,0.95,4650.9,hourly_chronological
167,2020-07-07 22:00:00,2020-07-07,2020,7,7,Tuesday,23,summer,4560.9001499999995,0.95,4332.9,hourly_chronological
168,2020-07-07 23:00:00,2020-07-07,2020,7,7,Tuesday,24,summer,4217.472779000001,0.95,4006.6,hourly_chronological
169,2020-07-08 00:00:00,2020-07-08,2020,7,8,Wednesday,1,summer,3950.732545,0.95,3753.2,hourly_chronological
170,2020-07-08 01:00:00,2020-07-08,2020,7,8,Wednesday,2,summer,3767.115289,0.95,3578.8,hourly_chronological
171,2020-07-08 02:00:00,2020-07-08,2020,7,8,Wednesday,3,summer,3668.31258,0.95,3484.9,hourly_chronological
172,2020-07-08 03:00:00,2020-07-08,2020,7,8,Wednesday,4,summer,3658.222136,0.95,3475.3,hourly_chronological
173,2020-07-08 04:00:00,2020-07-08,2020,7,8,Wednesday,5,summer,3712.3728,0.95,3526.8,hourly_chronological
174,2020-07-08 05:00:00,2020-07-08,2020,7,8,Wednesday,6,summer,3846.387449,0.95,3654.1,hourly_chronological
175,2020-07-08 06:00:00,2020-07-08,2020,7,8,Wednesday,7,summer,4168.28545,0.95,3959.9,hourly_chronological
176,2020-07-08 07:00:00,2020-07-08,2020,7,8,Wednesday,8,summer,4558.004913000001,0.95,4330.1,hourly_chronological
177,2020-07-08 08:00:00,2020-07-08,2020,7,8,Wednesday,9,summer,4897.5189359999995,0.95,4652.6,hourly_chronological
178,2020-07-08 09:00:00,2020-07-08,2020,7,8,Wednesday,10,summer,5210.291546,0.95,4949.8,hourly_chronological
179,2020-07-08 10:00:00,2020-07-08,2020,7,8,Wednesday,11,summer,5477.507837,0.95,5203.6,hourly_chronological
180,2020-07-08 11:00:00,2020-07-08,2020,7,8,Wednesday,12,summer,5742.831021,0.95,5455.7,hourly_chronological
181,2020-07-08 12:00:00,2020-07-08,2020,7,8,Wednesday,13,summer,5956.433795999999,0.95,5658.6,hourly_chronological
182,2020-07-08 13:00:00,2020-07-08,2020,7,8,Wednesday,14,summer,6209.768355,0.95,5899.3,hourly_chronological
183,2020-07-08 14:00:00,2020-07-08,2020,7,8,Wednesday,15,summer,6337.140174,0.95,6020.3,hourly_chronological
184,2020-07-08 15:00:00,2020-07-08,2020,7,8,Wednesday,16,summer,6274.766887,0.95,5961.0,hourly_chronological
185,2020-07-08 16:00:00,2020-07-08,2020,7,8,Wednesday,17,summer,6127.416985,0.95,5821.0,hourly_chronological
186,2020-07-08 17:00:00,2020-07-08,2020,7,8,Wednesday,18,summer,5871.479242,0.95,5577.9,hourly_chronological
187,2020-07-08 18:00:00,2020-07-08,2020,7,8,Wednesday,19,summer,5628.645416,0.95,5347.2,hourly_chronological
188,2020-07-08 19:00:00,2020-07-08,2020,7,8,Wednesday,20,summer,5587.323721,0.95,5308.0,hourly_chronological
189,2020-07-08 20:00:00,2020-07-08,2020,7,8,Wednesday,21,summer,5366.437362,0.95,5098.1,hourly_chronological
190,2020-07-08 21:00:00,2020-07-08,2020,7,8,Wednesday,22,summer,4951.993071,0.95,4704.4,hourly_chronological
191,2020-07-08 22:00:00,2020-07-08,2020,7,8,Wednesday,23,summer,4485.489777,0.95,4261.2,hourly_chronological
192,2020-07-08 23:00:00,2020-07-08,2020,7,8,Wednesday,24,summer,4136.599526999999,0.95,3929.8,hourly_chronological
193,2020-07-09 00:00:00,2020-07-09,2020,7,9,Thursday,1,summer,3891.83183,0.95,3697.2,hourly_chronological
194,2020-07-09 01:00:00,2020-07-09,2020,7,9,Thursday,2,summer,3720.048071,0.95,3534.0,hourly_chronological
195,2020-07-09 02:00:00,2020-07-09,2020,7,9,Thursday,3,summer,3634.765338,0.95,3453.0,hourly_chronological
196,2020-07-09 03:00:00,2020-07-09,2020,7,9,Thursday,4,summer,3642.500712,0.95,3460.4,hourly_chronological
197,2020-07-09 04:00:00,2020-07-09,2020,7,9,Thursday,5,summer,3691.2796710000002,0.95,3506.7,hourly_chronological
198,2020-07-09 05:00:00,2020-07-09,2020,7,9,Thursday,6,summer,3872.458525,0.95,3678.8,hourly_chronological
199,2020-07-09 06:00:00,2020-07-09,2020,7,9,Thursday,7,summer,4265.886936999999,0.95,4052.6,hourly_chronological
200,2020-07-09 07:00:00,2020-07-09,2020,7,9,Thursday,8,summer,4701.746601999999,0.95,4466.7,hourly_chronological
201,2020-07-09 08:00:00,2020-07-09,2020,7,9,Thursday,9,summer,5128.086641,0.95,4871.7,hourly_chronological
202,2020-07-09 09:00:00,2020-07-09,2020,7,9,Thursday,10,summer,5521.052911000001,0.95,5245.0,hourly_chronological
203,2020-07-09 10:00:00,2020-07-09,2020,7,9,Thursday,11,summer,5860.848523000001,0.95,5567.8,hourly_chronological
204,2020-07-09 11:00:00,2020-07-09,2020,7,9,Thursday,12,summer,6163.905029999999,0.95,5855.7,hourly_chronological
205,2020-07-09 12:00:00,2020-07-09,2020,7,9,Thursday,13,summer,6325.667227,0.95,6009.4,hourly_chronological
206,2020-07-09 13:00:00,2020-07-09,2020,7,9,Thursday,14,summer,6450.179308,0.95,6127.7,hourly_chronological
207,2020-07-09 14:00:00,2020-07-09,2020,7,9,Thursday,15,summer,6519.449967,0.95,6193.5,hourly_chronological
208,2020-07-09 15:00:00,2020-07-09,2020,7,9,Thursday,16,summer,6500.7731029999995,0.95,6175.7,hourly_chronological
209,2020-07-09 16:00:00,2020-07-09,2020,7,9,Thursday,17,summer,6397.719647,0.95,6077.8,hourly_chronological
210,2020-07-09 17:00:00,2020-07-09,2020,7,9,Thursday,18,summer,6155.530189,0.95,5847.8,hourly_chronological
211,2020-07-09 18:00:00,2020-07-09,2020,7,9,Thursday,19,summer,5898.743923,0.95,5603.8,hourly_chronological
212,2020-07-09 19:00:00,2020-07-09,2020,7,9,Thursday,20,summer,5835.6029419999995,0.95,5543.8,hourly_chronological
213,2020-07-09 20:00:00,2020-07-09,2020,7,9,Thursday,21,summer,5599.480545,0.95,5319.5,hourly_chronological
214,2020-07-09 21:00:00,2020-07-09,2020,7,9,Thursday,22,summer,5166.400077,0.95,4908.1,hourly_chronological
215,2020-07-09 22:00:00,2020-07-09,2020,7,9,Thursday,23,summer,4702.686994,0.95,4467.6,hourly_chronological
216,2020-07-09 23:00:00,2020-07-09,2020,7,9,Thursday,24,summer,4338.144785,0.95,4121.2,hourly_chronological
217,2020-07-10 00:00:00,2020-07-10,2020,7,10,Friday,1,summer,4079.76065,0.95,3875.8,hourly_chronological
218,2020-07-10 01:00:00,2020-07-10,2020,7,10,Friday,2,summer,3891.561064,0.95,3697.0,hourly_chronological
219,2020-07-10 02:00:00,2020-07-10,2020,7,10,Friday,3,summer,3767.689116,0.95,3579.3,hourly_chronological
220,2020-07-10 03:00:00,2020-07-10,2020,7,10,Friday,4,summer,3759.085923,0.95,3571.1,hourly_chronological
221,2020-07-10 04:00:00,2020-07-10,2020,7,10,Friday,5,summer,3793.4394859999998,0.95,3603.8,hourly_chronological
222,2020-07-10 05:00:00,2020-07-10,2020,7,10,Friday,6,summer,3955.9349710000006,0.95,3758.1,hourly_chronological
